name,time,team,Padj_Defensive Acts,Turnovers,Aerial Challenges,Aerial Win %,True Tackle Win%,Padj_Pressures,Padj_Successful Pressures,Dribbles,xT,xT Facilitated,xGBuildup,xGChain,Successful Passes,Successful Long Passes,Successful Final Third Passes,Successful Under Pressure Passes,Successful Progressive Passes,Total Pass Length,Carries,Carry Distance,Final Third Entries,Progressive Moves,Passes Success %,Long Passes Success %,Under Pressure Passes Success %,Progressive Passes Success %,PPF,CPF,Open Play Passes,Pass Completed Above Expected,Successful Passes and Carries,Turnovers per 100 Touches,Percentile Padj_Defensive Acts,Percentile Turnovers,Percentile Aerial Challenges,Percentile Aerial Win %,Percentile True Tackle Win%,Percentile Padj_Pressures,Percentile Padj_Successful Pressures,Percentile Dribbles,Percentile xT,Percentile xT Facilitated,Percentile xGBuildup,Percentile xGChain,Percentile Successful Passes,Percentile Successful Long Passes,Percentile Successful Final Third Passes,Percentile Successful Under Pressure Passes,Percentile Successful Progressive Passes,Percentile Total Pass Length,Percentile Carries,Percentile Carry Distance,Percentile Final Third Entries,Percentile Progressive Moves,Percentile Passes Success %,Percentile Long Passes Success %,Percentile Under Pressure Passes Success %,Percentile Progressive Passes Success %,Percentile PPF,Percentile CPF,Percentile Open Play Passes,Percentile Pass Completed Above Expected,Percentile Successful Passes and Carries,Percentile Turnovers per 100 Touches
João Miranda de Souza Filho,478,Brazil,14.23036779371414,0.18828451882845187,1.3179916317991631,26.666666666666668,33.66666666666667,9.886738394831205,3.329464164756887,0.37656903765690375,0.06419711060948083,0.0936950699774266,0.2621770188976735,0.2626268911418978,44.62343096234309,5.083682008368201,0.5648535564853556,4.895397489539749,1.506276150627615,1006.4209461025106,38.78661087866109,203.1060834408612,0.5648535564853556,1.506276150627615,92.578125,69.23076923076923,81.25,42.10526315789474,0.37453152080472496,0.5133199847759197,248,1.021319864349479,83.41004184100419,0.4807692307692307,0.7647058823529411,0.4019607843137255,0.17647058823529413,0.12745098039215685,0.5294117647058824,0.7843137254901961,0.9019607843137255,0.7450980392156863,0.11764705882352941,0.4117647058823529,0.8627450980392157,0.8431372549019608,0.5294117647058824,0.11764705882352941,0.058823529411764705,0.47058823529411764,0.058823529411764705,0.3137254901960784,0.5294117647058824,0.49019607843137253,0.058823529411764705,0.058823529411764705,0.9019607843137255,0.35294117647058826,0.6470588235294118,0.2647058823529412,0.3137254901960784,0.37254901960784315,0.7058823529411765,0.6666666666666666,0.5294117647058824,0.45098039215686275
Kalidou Koulibaly,281,Senegal,6.509562366965991,0.0,0.9608540925266904,33.333333333333336,33.333333333333336,6.463536173181772,1.497072180624065,0.0,0.050631101190476126,0.12688034523809524,0.24350342536636113,0.24350342536636113,28.185053380782918,7.0462633451957295,1.9217081850533808,4.1637010676156585,3.8434163701067616,980.9519634768682,25.622775800711747,174.8808413342577,2.2419928825622777,4.1637010676156585,77.87610619469027,57.89473684210526,72.22222222222223,44.44444444444444,0.5359198788882512,0.4725818668608181,113,1.0388342842794294,53.80782918149466,0.0,0.13725490196078433,0.18627450980392157,0.11764705882352941,0.2549019607843137,0.49019607843137253,0.43137254901960786,0.5294117647058824,0.2647058823529412,0.0392156862745098,0.7058823529411765,0.8235294117647058,0.803921568627451,0.09803921568627451,0.3137254901960784,0.4117647058823529,0.35294117647058826,0.5882352941176471,0.27450980392156865,0.17647058823529413,0.3333333333333333,0.4117647058823529,0.45098039215686275,0.1568627450980392,0.09803921568627451,0.45098039215686275,0.37254901960784315,1.0,0.23529411764705882,0.08823529411764706,0.9215686274509803,0.13725490196078433,0.18627450980392157
Kléper Laveran Lima Ferreira,381,Portugal,13.247177741715296,0.0,4.015748031496063,76.04166666666667,56.25,9.076299164161822,1.9051468159713911,0.23622047244094488,0.14596637603305784,0.13918016942148748,0.12922037752756782,0.12922037752756782,30.944881889763778,9.921259842519685,2.1259842519685037,3.3070866141732282,4.251968503937007,1122.7965147637794,26.22047244094488,148.8522094230561,2.1259842519685037,4.251968503937007,78.44311377245509,64.61538461538461,70.0,46.15384615384615,0.48960699524813245,0.5055511675025971,152,0.9882712210796488,57.16535433070867,0.0,0.7254901960784313,0.18627450980392157,0.8627450980392157,0.8235294117647058,0.8627450980392157,0.7058823529411765,0.7450980392156863,0.5490196078431373,0.7254901960784313,0.8235294117647058,0.4117647058823529,0.4117647058823529,0.21568627450980393,0.7058823529411765,0.4803921568627451,0.13725490196078433,0.7058823529411765,0.43137254901960786,0.21568627450980393,0.19607843137254902,0.35294117647058826,0.49019607843137253,0.19607843137254902,0.29411764705882354,0.37254901960784315,0.45098039215686275,0.8431372549019608,0.3333333333333333,0.3235294117647059,0.13725490196078433,0.19607843137254902,0.18627450980392157
Kyle Walker,506,England,13.00338180278758,0.8893280632411067,3.0237154150197627,75.0,10.0,7.251273731774911,1.1237383835327184,1.2450592885375493,0.11616697872340426,0.11025127203647417,0.12517028492774537,0.12661481624355836,61.54150197628459,11.916996047430832,4.802371541501976,8.537549407114623,5.158102766798419,1583.585674061266,55.49407114624506,354.6328118981757,6.5810276679841895,6.758893280632411,89.87012987012987,73.62637362637362,72.72727272727273,52.72727272727273,0.4050610685941193,0.46760872640910495,378,1.0349813615251007,117.03557312252966,1.567398119122257,0.6666666666666666,0.9019607843137255,0.6862745098039216,0.7745098039215687,0.10784313725490197,0.5882352941176471,0.37254901960784315,1.0,0.5490196078431373,0.5686274509803921,0.37254901960784315,0.39215686274509803,0.8823529411764706,0.8627450980392157,0.9411764705882353,0.8823529411764706,0.9019607843137255,0.8431372549019608,0.8627450980392157,0.8823529411764706,0.9411764705882353,0.9019607843137255,0.7843137254901961,0.5882352941176471,0.5,0.6470588235294118,0.5098039215686274,0.21568627450980393,0.9215686274509803,0.8235294117647058,0.8823529411764706,0.803921568627451
Leon-Aderemi Balogun,284,Nigeria,7.1902061521231015,0.9507042253521126,1.5845070422535212,8.333333333333334,22.222222222222225,9.848278797145095,1.4597397196259143,0.31690140845070425,0.09067505454545453,0.06941361818181817,0.09202981823929082,0.09202981823929082,28.838028169014088,3.8028169014084505,0.9507042253521126,4.753521126760563,1.9014084507042253,922.1028292711266,23.450704225352112,126.12034261489683,1.5845070422535212,2.535211267605634,69.46564885496183,41.37931034482759,68.18181818181819,20.689655172413794,0.5290335436208663,0.4116083433615527,125,0.9535263506148661,52.2887323943662,4.0,0.19607843137254902,0.9705882352941176,0.29411764705882354,0.0392156862745098,0.27450980392156865,0.7647058823529411,0.5098039215686274,0.6862745098039216,0.27450980392156865,0.13725490196078433,0.2549019607843137,0.21568627450980393,0.13725490196078433,0.058823529411764705,0.08823529411764706,0.4117647058823529,0.1568627450980392,0.17647058823529413,0.11764705882352941,0.09803921568627451,0.21568627450980393,0.1568627450980392,0.0392156862745098,0.0196078431372549,0.3137254901960784,0.0196078431372549,0.9607843137254902,0.0784313725490196,0.19607843137254902,0.0196078431372549,0.11764705882352941,1.0
Manuel Obafemi Akanji,382,Switzerland,13.071840108301839,0.0,2.356020942408377,31.25,39.583333333333336,13.348657363726698,3.6980294181493627,0.47120418848167545,0.0988289292543021,0.0892286386233269,0.1580851565629938,0.1580851565629938,64.08376963350786,9.659685863874346,4.005235602094241,8.24607329842932,3.5340314136125652,1514.830002219896,59.13612565445027,457.04656779443934,4.947643979057592,5.890052356020942,89.47368421052632,77.35849056603773,83.33333333333333,51.724137931034484,0.3861769560698286,0.6180884444994982,299,0.9937581844816379,123.21989528795811,0.0,0.6862745098039216,0.18627450980392157,0.5098039215686274,0.19607843137254902,0.6470588235294118,0.9215686274509803,0.9411764705882353,0.8333333333333334,0.4117647058823529,0.35294117647058826,0.6078431372549019,0.5490196078431373,0.9215686274509803,0.6274509803921569,0.8627450980392157,0.8627450980392157,0.5294117647058824,0.8235294117647058,0.9019607843137255,1.0,0.8235294117647058,0.7647058823529411,0.7450980392156863,0.6862745098039216,0.7647058823529411,0.5882352941176471,0.4117647058823529,0.8627450980392157,0.803921568627451,0.17647058823529413,0.9215686274509803,0.18627450980392157
Mark Milligan,282,Australia,9.72949449079246,0.0,0.6382978723404256,33.333333333333336,51.666666666666664,4.694798801230252,1.1598337058243517,0.0,0.13491291513761453,0.07305643577981655,0.12979891104460253,0.1901478777112692,72.7659574468085,11.489361702127658,3.5106382978723403,7.0212765957446805,4.468085106382979,1793.8653963829793,66.38297872340425,418.0637651873814,3.829787234042553,4.468085106382979,91.56626506024097,78.26086956521739,88.0,58.333333333333336,0.3981402106844079,0.4740100297447575,245,1.0081362066837838,139.14893617021278,0.0,0.45098039215686275,0.18627450980392157,0.0392156862745098,0.2549019607843137,0.8235294117647058,0.3137254901960784,0.39215686274509803,0.2647058823529412,0.6274509803921569,0.19607843137254902,0.43137254901960786,0.6666666666666666,0.9803921568627451,0.8431372549019608,0.8235294117647058,0.7647058823529411,0.803921568627451,0.9803921568627451,0.9803921568627451,0.9215686274509803,0.7450980392156863,0.5490196078431373,0.8431372549019608,0.7352941176470589,0.9803921568627451,0.7843137254901961,0.49019607843137253,0.2549019607843137,0.6862745098039216,0.39215686274509803,0.9803921568627451,0.18627450980392157
Mathias Jattah-Njie Jørgensen,229,Denmark,5.8247991997860495,0.0,0.7860262008733624,33.333333333333336,13.333333333333334,3.736530331987437,0.8498962183635533,0.0,0.11218509411764704,0.0844161529411765,0.04312431350877194,0.04312431350877194,33.799126637554586,9.432314410480348,1.5720524017467248,3.537117903930131,3.537117903930131,986.7630742270741,33.01310043668123,138.3851802803546,1.5720524017467248,3.537117903930131,86.0,72.72727272727273,69.23076923076923,47.36842105263158,0.39265001825880397,0.5010259230435128,100,1.02025680309714,66.8122270742358,0.0,0.09803921568627451,0.18627450980392157,0.058823529411764705,0.2549019607843137,0.20588235294117646,0.1568627450980392,0.2549019607843137,0.2647058823529412,0.5098039215686274,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.5490196078431373,0.23529411764705882,0.21568627450980393,0.5490196078431373,0.29411764705882354,0.37254901960784315,0.13725490196078433,0.17647058823529413,0.3137254901960784,0.5490196078431373,0.5490196078431373,0.35294117647058826,0.5098039215686274,0.45098039215686275,0.29411764705882354,0.0196078431372549,0.6470588235294118,0.35294117647058826,0.18627450980392157
Mats Hummels,192,Germany,23.89263362141087,0.46875,2.8125,75.0,62.5,25.37315973256309,8.43623924842169,0.9375,0.17547688372093026,0.15333336627906977,0.16572230927307935,0.16572230927307935,45.0,7.5,1.875,10.3125,4.21875,1038.9521345624996,35.625,269.9073018389162,3.75,7.96875,91.42857142857143,94.11764705882354,84.61538461538461,75.0,0.3805185763772128,0.6824844797823268,105,1.0328347378988072,80.625,1.2820512820512822,1.0,0.7254901960784313,0.5490196078431373,0.7745098039215687,0.9411764705882353,1.0,1.0,0.9607843137254902,0.9019607843137255,0.9411764705882353,0.6470588235294118,0.6078431372549019,0.5490196078431373,0.37254901960784315,0.29411764705882354,1.0,0.6666666666666666,0.3333333333333333,0.47058823529411764,0.6470588235294118,0.7254901960784313,0.9803921568627451,0.8235294117647058,1.0,0.8333333333333334,0.9803921568627451,0.37254901960784315,0.9803921568627451,0.058823529411764705,0.7647058823529411,0.49019607843137253,0.7254901960784313
Maya Yoshida,377,Japan,15.019445616570756,0.23872679045092837,2.8647214854111405,60.714285714285715,25.0,7.131548791096332,1.7886055488236288,0.0,0.09685332980972511,0.09866694080338263,0.23188281329010024,0.23188281329010024,59.44297082228116,10.026525198938993,1.909814323607427,4.774535809018568,2.8647214854111405,1621.3391626870032,53.47480106100796,310.94644358251736,2.1485411140583555,3.3421750663129974,85.86206896551724,60.0,60.60606060606061,31.57894736842105,0.42597098217025214,0.5811755597469789,286,1.0091766285825636,112.91777188328912,0.4464285714285714,0.8431372549019608,0.5098039215686274,0.6078431372549019,0.5686274509803921,0.3431372549019608,0.5686274509803921,0.6862745098039216,0.2647058823529412,0.37254901960784315,0.5098039215686274,0.803921568627451,0.7843137254901961,0.8235294117647058,0.7254901960784313,0.39215686274509803,0.43137254901960786,0.3333333333333333,0.9019607843137255,0.803921568627451,0.7450980392156863,0.37254901960784315,0.23529411764705882,0.5098039215686274,0.14705882352941177,0.09803921568627451,0.0784313725490196,0.5882352941176471,0.7058823529411765,0.7450980392156863,0.4117647058823529,0.8235294117647058,0.43137254901960786
Medhi Amine El Mouttaqi Benatia,191,Morocco,14.490870362915924,0.9424083769633509,0.9424083769633509,50.0,0.0,5.1784293122866245,1.2594115077515173,0.47120418848167545,0.21630296464646456,0.1693758282828283,0.16843538782969447,0.16843538782969447,48.53403141361256,13.664921465968586,1.8848167539267018,5.654450261780104,2.827225130890052,1494.373760104712,44.76439790575917,311.4724235509045,1.8848167539267018,4.712041884816754,81.10236220472441,70.73170731707317,75.0,33.333333333333336,0.37507028343537385,0.6310167080365228,126,1.0056554912574762,93.29842931937173,2.083333333333333,0.7843137254901961,0.9411764705882353,0.09803921568627451,0.47058823529411764,0.029411764705882353,0.37254901960784315,0.49019607843137253,0.8333333333333334,0.9803921568627451,0.9803921568627451,0.6666666666666666,0.6274509803921569,0.6078431372549019,0.9607843137254902,0.3431372549019608,0.5882352941176471,0.2549019607843137,0.803921568627451,0.6274509803921569,0.7647058823529411,0.2647058823529412,0.5882352941176471,0.21568627450980393,0.39215686274509803,0.5784313725490197,0.10784313725490197,0.3333333333333333,0.9019607843137255,0.21568627450980393,0.3333333333333333,0.6078431372549019,0.9019607843137255
Nicolás Hernán Otamendi,378,Argentina,19.72936170390069,0.23809523809523808,5.238095238095238,76.94444444444444,61.785714285714285,12.596387215139695,3.707665917629022,0.23809523809523808,0.1054089590163934,0.09832708401639341,0.15274589766108063,0.15274589766108063,60.23809523809524,12.38095238095238,3.333333333333333,6.904761904761904,2.8571428571428568,1591.5062390000012,55.952380952380956,455.8797553243221,5.238095238095238,5.238095238095238,85.47297297297297,72.22222222222223,70.73170731707317,35.294117647058826,0.2946029436003836,0.6391693861773363,294,0.9841314056497078,116.19047619047619,0.42372881355932196,0.9803921568627451,0.49019607843137253,1.0,0.8627450980392157,0.9019607843137255,0.8823529411764706,0.9607843137254902,0.5882352941176471,0.43137254901960786,0.49019607843137253,0.5294117647058824,0.5098039215686274,0.8627450980392157,0.9019607843137255,0.7843137254901961,0.7450980392156863,0.3137254901960784,0.8823529411764706,0.8823529411764706,0.9803921568627451,0.8431372549019608,0.7058823529411765,0.45098039215686275,0.5294117647058824,0.4117647058823529,0.13725490196078433,0.0392156862745098,0.9411764705882353,0.7843137254901961,0.11764705882352941,0.8627450980392157,0.4117647058823529
Nikola Milenković,285,Serbia,7.875003194814774,0.0,1.894736842105263,58.333333333333336,66.66666666666667,4.747534123511988,0.6494317878552722,0.0,0.11823129787234042,0.06354310638297878,0.21830206600980395,0.21830206600980395,33.1578947368421,7.578947368421052,1.263157894736842,3.473684210526316,1.894736842105263,851.6132681999994,26.210526315789476,124.67471018465454,1.263157894736842,2.210526315789474,89.74358974358974,88.88888888888889,84.61538461538461,60.0,0.3531506718166764,0.5296303594506567,116,1.0542840560771487,59.36842105263158,0.0,0.21568627450980393,0.18627450980392157,0.4019607843137255,0.5490196078431373,0.9705882352941176,0.3333333333333333,0.19607843137254902,0.2647058823529412,0.5686274509803921,0.09803921568627451,0.7843137254901961,0.7450980392156863,0.2549019607843137,0.39215686274509803,0.16666666666666666,0.19607843137254902,0.13725490196078433,0.09803921568627451,0.19607843137254902,0.0784313725490196,0.11764705882352941,0.13725490196078433,0.7647058823529411,0.9607843137254902,0.8333333333333334,0.8431372549019608,0.19607843137254902,0.49019607843137253,0.13725490196078433,0.9803921568627451,0.2549019607843137,0.18627450980392157
Osama Abdulrezag Hawsawi,283,Saudi Arabia,15.220468523063257,0.0,1.5901060070671378,66.66666666666667,52.38095238095238,15.292671888675478,3.3362301805479833,0.0,0.07107683333333334,0.09579943137254904,0.089589696,0.089589696,35.30035335689046,7.3144876325088335,1.9081272084805656,3.816254416961131,1.2720848056537102,927.4537057738517,29.575971731448764,115.0540737891111,1.9081272084805656,1.2720848056537102,84.0909090909091,79.3103448275862,63.1578947368421,26.666666666666668,0.41117420842035113,0.3399824718309997,130,1.0197460367037052,64.87632508833923,0.0,0.8823529411764706,0.18627450980392157,0.3235294117647059,0.6568627450980392,0.8431372549019608,0.9411764705882353,0.9215686274509803,0.2647058823529412,0.1568627450980392,0.45098039215686275,0.23529411764705882,0.19607843137254902,0.3333333333333333,0.35294117647058826,0.37254901960784315,0.27450980392156865,0.0196078431372549,0.19607843137254902,0.3137254901960784,0.058823529411764705,0.3137254901960784,0.0196078431372549,0.37254901960784315,0.7647058823529411,0.1568627450980392,0.0392156862745098,0.5294117647058824,0.0196078431372549,0.23529411764705882,0.5882352941176471,0.3333333333333333,0.18627450980392157
Phil Jones,186,England,9.148151332651134,0.4838709677419355,1.935483870967742,37.5,41.66666666666667,15.569436313299702,1.7472643020421608,0.0,0.0818506335877863,0.06016074045801526,0.089350466251299,0.089350466251299,64.35483870967742,5.806451612903226,3.870967741935484,6.290322580645161,1.935483870967742,1244.342994048387,62.41935483870968,331.74461153179817,5.322580645161291,3.3870967741935485,91.72413793103448,80.0,81.25,36.36363636363637,0.3410574162281794,0.5330660200457419,143,1.0198819105061587,126.7741935483871,0.7751937984496124,0.37254901960784315,0.7843137254901961,0.43137254901960786,0.3137254901960784,0.7058823529411765,0.9607843137254902,0.6274509803921569,0.2647058823529412,0.23529411764705882,0.0784313725490196,0.21568627450980393,0.17647058823529413,0.9411764705882353,0.17647058823529413,0.8431372549019608,0.6470588235294118,0.17647058823529413,0.6078431372549019,0.9411764705882353,0.803921568627451,0.8627450980392157,0.2549019607843137,0.8627450980392157,0.7843137254901961,0.6470588235294118,0.1568627450980392,0.17647058823529413,0.5098039215686274,0.27450980392156865,0.6274509803921569,0.9411764705882353,0.5294117647058824
Raphaël Varane,662,France,9.269538831033922,0.40785498489425986,2.311178247734139,48.80952380952381,28.571428571428573,3.752853486765153,0.5531342763033195,0.2719033232628399,0.13635641917293226,0.12836612218045093,0.15355844382123557,0.15355844382123557,39.29003021148036,11.419939577039274,3.262839879154079,3.8066465256797586,4.214501510574018,1168.6803678081576,33.036253776435046,228.08120077269388,4.622356495468278,4.758308157099697,85.25073746312684,81.55339805825243,84.84848484848484,58.490566037735846,0.3938757674601519,0.5656454177699621,324,1.0112046787039581,72.3262839879154,1.2244897959183676,0.39215686274509803,0.6862745098039216,0.49019607843137253,0.43137254901960786,0.43137254901960786,0.17647058823529413,0.1568627450980392,0.6078431372549019,0.6470588235294118,0.7450980392156863,0.5490196078431373,0.5294117647058824,0.4117647058823529,0.8235294117647058,0.7647058823529411,0.23529411764705882,0.6470588235294118,0.5098039215686274,0.39215686274509803,0.5490196078431373,0.803921568627451,0.6666666666666666,0.43137254901960786,0.803921568627451,0.8627450980392157,0.803921568627451,0.47058823529411764,0.5882352941176471,0.8627450980392157,0.43137254901960786,0.4117647058823529,0.6862745098039216
Salif Sané,281,Senegal,8.853247929837977,0.32028469750889677,3.2028469750889683,72.22222222222223,66.66666666666667,3.251089974567222,0.48368199561328235,0.0,0.14543383720930228,0.1482861744186047,0.07369266469135806,0.07369266469135806,29.7864768683274,11.209964412811388,2.8825622775800714,5.124555160142348,4.483985765124555,1132.4503359288249,25.302491103202847,160.46777813127926,3.2028469750889683,6.08540925266904,74.4,71.42857142857143,72.72727272727273,46.666666666666664,0.4444622649862532,0.5210561236449973,122,1.0179331361808126,55.08896797153025,1.2658227848101264,0.29411764705882354,0.6274509803921569,0.7058823529411765,0.7254901960784313,0.9705882352941176,0.11764705882352941,0.11764705882352941,0.2647058823529412,0.7058823529411765,0.9019607843137255,0.09803921568627451,0.0784313725490196,0.19607843137254902,0.803921568627451,0.6666666666666666,0.5294117647058824,0.8235294117647058,0.47058823529411764,0.1568627450980392,0.27450980392156865,0.6666666666666666,0.8235294117647058,0.08823529411764706,0.46078431372549017,0.5,0.49019607843137253,0.6274509803921569,0.45098039215686275,0.1568627450980392,0.5490196078431373,0.17647058823529413,0.7058823529411765
Samuel Yves Umtiti,569,France,7.186500237312361,0.15817223198594024,1.5817223198594026,86.11111111111113,12.5,3.854228518659737,0.8392096183598861,0.3163444639718805,0.15978110233918139,0.14600402923976602,0.15787992949817514,0.16270563634749022,29.103690685413007,6.01054481546573,1.1072056239015817,3.163444639718805,3.005272407732865,751.7565565623896,24.991212653778557,161.78156550007822,1.265377855887522,3.479789103690685,85.98130841121495,77.55102040816327,68.96551724137932,57.57575757575758,0.4650017649122242,0.5985439406395032,204,1.0331980897737914,54.09490333919156,0.625,0.17647058823529413,0.37254901960784315,0.27450980392156865,0.9607843137254902,0.17647058823529413,0.19607843137254902,0.23529411764705882,0.6666666666666666,0.7843137254901961,0.8431372549019608,0.5882352941176471,0.5882352941176471,0.1568627450980392,0.21568627450980393,0.13725490196078433,0.11764705882352941,0.39215686274509803,0.0392156862745098,0.13725490196078433,0.3137254901960784,0.13725490196078433,0.29411764705882354,0.5294117647058824,0.7058823529411765,0.3333333333333333,0.7254901960784313,0.7843137254901961,0.7647058823529411,0.5882352941176471,0.803921568627451,0.1568627450980392,0.49019607843137253
Sergei Ignashevich,524,Russia,5.225697835507152,0.0,2.404580152671756,78.0,56.666666666666664,1.762979665819432,0.4942331717263911,0.0,0.24852282887700536,0.15977620320855615,0.08246067177083337,0.08246067177083337,18.893129770992367,9.618320610687023,2.404580152671756,3.435114503816794,4.293893129770993,899.0888045324432,13.225190839694656,80.1450708190276,2.404580152671756,4.293893129770993,68.75,69.1358024691358,58.8235294117647,48.07692307692308,0.501316972096666,0.39721829476171344,152,1.0080700398347566,32.11832061068702,0.0,0.058823529411764705,0.18627450980392157,0.5294117647058824,0.8823529411764706,0.8823529411764706,0.0196078431372549,0.13725490196078433,0.2647058823529412,1.0,0.9607843137254902,0.17647058823529413,0.13725490196078433,0.0196078431372549,0.6078431372549019,0.5686274509803921,0.17647058823529413,0.7450980392156863,0.13725490196078433,0.0196078431372549,0.0196078431372549,0.47058823529411764,0.5098039215686274,0.0196078431372549,0.3333333333333333,0.0784313725490196,0.5490196078431373,0.9215686274509803,0.0392156862745098,0.3235294117647059,0.37254901960784315,0.0196078431372549,0.18627450980392157
Sergio Ramos García,405,Spain,15.015812528637333,0.2222222222222222,3.333333333333333,47.61904761904762,61.875,11.70797242698708,2.8194453747577253,0.0,0.14261194179278225,0.12558096158323628,0.2661003466022654,0.2804021538081477,104.22222222222223,18.88888888888889,17.333333333333332,10.222222222222223,2.4444444444444446,2374.395992444444,86.66666666666666,440.881925934676,19.333333333333332,4.666666666666667,94.55645161290323,88.54166666666667,85.18518518518519,52.38095238095238,0.2770791685710331,0.6124220415791835,490,1.035106293703431,190.88888888888889,0.25641025641025644,0.8235294117647058,0.43137254901960786,0.7450980392156863,0.4117647058823529,0.9215686274509803,0.8627450980392157,0.8627450980392157,0.2647058823529412,0.6862745098039216,0.6862745098039216,0.8823529411764706,0.9607843137254902,1.0,0.9803921568627451,1.0,0.9803921568627451,0.21568627450980393,1.0,1.0,0.9607843137254902,1.0,0.5686274509803921,1.0,0.9411764705882353,0.8823529411764706,0.6176470588235294,0.0196078431372549,0.8431372549019608,1.0,0.8627450980392157,1.0,0.37254901960784315
Simon Thorup Kjær,402,Denmark,6.04596943478454,0.0,3.582089552238806,26.666666666666668,25.0,3.6622670937822717,0.4502598051314403,0.0,0.17076659574468078,0.14611966223404252,0.1405806487368421,0.14885846978947367,42.76119402985075,10.298507462686567,4.253731343283582,6.492537313432837,6.044776119402985,1353.6442764626875,41.417910447761194,222.27192439588907,4.253731343283582,6.268656716417911,86.42533936651584,68.65671641791045,82.85714285714286,56.25,0.47391717922935783,0.5038814695237479,215,1.055462335636215,84.17910447761194,0.0,0.11764705882352941,0.18627450980392157,0.803921568627451,0.12745098039215685,0.3431372549019608,0.13725490196078433,0.09803921568627451,0.2647058823529412,0.8431372549019608,0.8627450980392157,0.47058823529411764,0.47058823529411764,0.49019607843137253,0.7647058823529411,0.9019607843137255,0.6862745098039216,0.9607843137254902,0.7254901960784313,0.5686274509803921,0.5294117647058824,0.7647058823529411,0.8431372549019608,0.5686274509803921,0.3137254901960784,0.7254901960784313,0.7058823529411765,0.803921568627451,0.3137254901960784,0.6470588235294118,1.0,0.5490196078431373,0.18627450980392157
Thiago Emiliano da Silva,478,Brazil,15.322386743655287,0.18828451882845187,2.071129707112971,55.0,40.0,4.448006028770825,0.8665506883554972,0.0,0.09098305719921097,0.09970670808678497,0.26999342573244794,0.27049276437931263,50.0836820083682,9.790794979079498,1.8828451882845187,7.7196652719665275,2.4476987447698746,1254.5963943702939,45.3765690376569,247.56094781594317,2.6359832635983262,3.389121338912134,92.04152249134948,82.53968253968254,85.41666666666667,54.166666666666664,0.3034068349048797,0.601196905993715,288,1.018636781248915,95.4602510460251,0.4149377593360996,0.9019607843137255,0.4019607843137255,0.45098039215686275,0.5196078431372549,0.6764705882352942,0.29411764705882354,0.27450980392156865,0.2647058823529412,0.29411764705882354,0.5294117647058824,0.9215686274509803,0.8823529411764706,0.6274509803921569,0.6666666666666666,0.3137254901960784,0.8235294117647058,0.23529411764705882,0.6470588235294118,0.6666666666666666,0.5686274509803921,0.49019607843137253,0.27450980392156865,0.8823529411764706,0.8627450980392157,0.9019607843137255,0.6862745098039216,0.0784313725490196,0.803921568627451,0.7647058823529411,0.5686274509803921,0.6274509803921569,0.39215686274509803
Toby Alderweireld,566,Belgium,9.070263389573785,0.0,0.15901060070671377,0.0,38.88888888888889,7.359874962616728,1.0227280514818902,0.0,0.1225741961038962,0.12786599350649352,0.35307703015195896,0.3640234677386442,63.28621908127209,9.69964664310954,6.996466431095406,6.360424028268551,4.6113074204946995,1588.419173512367,59.15194346289753,385.16386731403486,9.063604240282684,5.565371024734983,89.23766816143498,69.31818181818181,70.17543859649123,47.540983606557376,0.3835660230274785,0.6045291055978804,440,1.0312563513462651,122.4381625441696,0.0,0.3333333333333333,0.18627450980392157,0.0196078431372549,0.0196078431372549,0.6078431372549019,0.6078431372549019,0.3333333333333333,0.2647058823529412,0.6078431372549019,0.7254901960784313,0.9803921568627451,0.9803921568627451,0.9019607843137255,0.6470588235294118,0.9607843137254902,0.6666666666666666,0.8431372549019608,0.8627450980392157,0.9215686274509803,0.9019607843137255,0.9607843137254902,0.7450980392156863,0.7254901960784313,0.37254901960784315,0.39215686274509803,0.5294117647058824,0.39215686274509803,0.8235294117647058,0.9607843137254902,0.7450980392156863,0.9019607843137255,0.18627450980392157
Trent Sainsbury,282,Australia,12.032774010188364,0.6382978723404256,3.829787234042553,76.66666666666667,25.0,9.50163134248629,2.3196674116487035,0.3191489361702128,0.09541763057324841,0.13737927388535026,0.15506120298086923,0.19650105569806378,53.93617021276596,12.127659574468085,4.148936170212766,6.702127659574468,8.617021276595745,1403.04644569149,46.276595744680854,328.806338137245,5.425531914893616,10.212765957446809,88.48167539267016,82.6086956521739,72.41379310344827,71.05263157894737,0.4492150235051534,0.5806689307069179,189,1.0329120556734694,100.2127659574468,1.36986301369863,0.6078431372549019,0.8823529411764706,0.8235294117647058,0.8431372549019608,0.3431372549019608,0.7450980392156863,0.8235294117647058,0.7254901960784313,0.3333333333333333,0.803921568627451,0.5686274509803921,0.7058823529411765,0.7058823529411765,0.8823529411764706,0.8823529411764706,0.7254901960784313,1.0,0.7450980392156863,0.6862745098039216,0.7843137254901961,0.9215686274509803,1.0,0.6862745098039216,0.8823529411764706,0.47058823529411764,0.9607843137254902,0.6862745098039216,0.6862745098039216,0.5294117647058824,0.7843137254901961,0.7058823529411765,0.7647058823529411
